Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Turner Parking Ramp,1 Perkins Dr.,,Buffalo,NY,14202,,866-816-7584,E,,Public,24 hours daily,,,8,,,EV Connect,https://www.evconnect.com,GPS,42.885850,-78.879561,06/26/2025,104729,2025-06-26 01:48:15,,,,04/01/2018,J1772
ELEC,1-4 STATION 2,103 Broad St,Rear parking lot,Waterford,NY,12188,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.791150,-73.679990,06/25/2025,238327,2025-06-25 02:07:10,,,,12/19/2022,J1772
ELEC,LARKIN726RRAMPP LARKIN 1,726 Exchange St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.874893,-78.849846,06/26/2025,182983,2025-06-26 01:14:28,,,,01/27/2021,J1772
ELEC,iPark 386 E 48th Street - Tesla Destination,386 E 48th St,,New York,NY,11248,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752900,-73.967723,07/01/2024,115115,2025-02-12 00:16:32,P,,,03/10/2017,J1772 TESLA
ELEC,BEDFORD_EV KATONAH LOT 1,70 Katonah Ave.  Lot 1,Kotanah Train Metro North - Parking Lot 1,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.259809,-73.683831,06/26/2025,162339,2025-06-26 01:05:28,,,,06/12/2020,J1772
ELEC,Holiday Inn Express - Canandaigua,330 Eastern Boulevard,,Canandaigua,NY,14424,,1-888-717-4544,E,,Public,24 hours daily,,,9,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.878651,-77.252161,06/26/2025,387493,2025-06-26 02:57:43,,,,03/07/2025,J1772
ELEC,The American Hotel-Sag Harbor - Tesla Destination,45 Main St,,Sag Harbor,NY,11963,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.001188,-72.294667,07/01/2024,150489,2025-02-12 00:16:32,P,,,08/28/2019,TESLA
ELEC,Crossgates Mall,1 Crossgates Mall Road,,Albany,NY,12203,,1-833-611-5965,E,,Public,24 hours daily,,,20,,,VIALYNK,https://www.lynkwell.com,GPS,42.691790,-73.852200,06/26/2025,191106,2025-06-26 02:49:05,,,,04/30/2021,J1772
ELEC,Alumni Hall,51 South West Dorm Drive,,Oneonta,NY,13820,,888-998-2546,E,,Public,24 hours daily,,,4,,,Blink Network,https://blinkcharging.com,GPS,42.464875,-75.065693,06/26/2025,323009,2025-06-26 00:14:00,,,,10/16/2023,J1772
ELEC,Lucas Ford,3245 Hortons Ln,,Southold,NY,11971,,1-888-717-4544,E,,Public,24 hours daily,,,6,6,,CHARGESMART_EV,https://chargesmartev.com,GPS,41.070513,-72.437017,06/26/2025,352704,2025-06-26 02:57:20,,,,08/15/2024,J1772 J1772COMBO
ELEC,South Colonie High School,1 Raider Boulevard,,Albany,NY,12205,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.707970,-73.810810,06/26/2025,324858,2025-06-26 02:49:27,,,,10/24/2023,J1772
ELEC,Four Brothers Amenia,4957 Route 22,,Amenia,NY,12501,,888-998-2546,E,,Public,24 hours daily,,,7,,,Blink Network,https://blinkcharging.com,GPS,41.850376,-73.557943,06/26/2025,191222,2025-06-26 00:04:13,,,,06/18/2021,J1772
ELEC,SSFLX STATION 2,43 Main St,North Parking Border,Hammondsport,NY,14840,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.407650,-77.224102,06/25/2025,349820,2025-06-25 02:31:54,,,,07/02/2024,CHADEMO J1772COMBO
ELEC,INN SQ INN SQ GW 4,100 Clinton Ave S,NN42 Orange Level Parking Garage,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.155268,-77.605377,06/25/2025,204920,2025-06-25 01:49:42,,,,01/15/2022,J1772
ELEC,Steet-Ponte Ford Lincoln Mazda,5074 Commercial Dr,,Yorkville,NY,13495,,315-736-3381,E,,Public - Call ahead,Dealership business hours,,,3,,,Non-Networked,,200-9,43.110055,-75.293478,09/14/2023,53976,2024-01-31 22:07:01,P,,,11/01/2013,J1772
ELEC,INHS WHEAT ST 1,255 Wheat Street,,Cayuga,NY,13034,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.917183,-76.721973,06/25/2025,384776,2025-06-25 02:43:25,,,,02/22/2025,J1772
ELEC,Aviation Mall - Tesla Supercharger,578 Aviation Road,,Queensbury,NY,12804,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,43.328388,-73.679992,07/01/2024,102342,2025-05-06 21:07:47,P,,,07/15/2016,TESLA
ELEC,HEALEY SERVICE PARKING,794 New York 52,SERVICE PARKING LOT,Fishkill,NY,12524,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,41.524747,-73.923333,06/25/2025,383853,2025-06-25 02:43:38,,,,02/08/2025,CHADEMO J1772COMBO
ELEC,Waters View,100 Waters View Circle,,Cohoes,NY,12047,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,42.777770,-73.683040,06/26/2025,189540,2025-06-26 02:48:28,,,,01/19/2021,J1772
ELEC,SVC FAST CHARGE MATHEWS KIA DUO,3885 NY-31,,Liverpool,NY,13090,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.186330,-76.243563,06/25/2025,329916,2025-06-25 02:27:31,,,,03/06/2024,J1772
ELEC,Lower Lake Ave,126 lake Ave,,Tuckahoe,NY,10707,,888-998-2546,E,,Public,24 hours daily,,,6,,,Blink Network,https://blinkcharging.com,GPS,40.951176,-73.828404,06/26/2025,250765,2025-06-26 00:33:23,,,,11/22/2022,J1772
ELEC,Classic Lanes,1840 Military Rd,,Buffalo,NY,14217,,1-888-717-4544,E,,Public,24 hours daily,,,4,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.987739,-78.884537,06/26/2025,347375,2025-06-26 02:57:18,,,,06/04/2024,J1772
ELEC,Holiday Inn Utica (Burrstone Inn),1777 Burrstone Rd,,New Hartford,NY,13413,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,https://www.evconnect.com,GPS,43.094105,-75.284895,06/26/2025,195713,2025-06-26 01:48:27,,,,09/03/2021,J1772
ELEC,581 Ocean Parkway,581 Ocean Pkwy,,Brooklyn,NY,11218,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,13,,,LOOP,https://loopglobal.com,GPS,40.634243,-73.971752,,399681,2025-06-18 15:58:18,P,,,03/24/2025,J1772
ELEC,GGMC Parking 50 E 79th St Garage - Tesla Destination,50 E 79th St,,New York,NY,10075,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.776006,-73.961627,07/01/2024,115144,2025-02-12 00:16:32,P,,,08/21/2015,TESLA
ELEC,FAYETTEVILLE FAYETTEVILLE,205 Brooklea Dr,Village lot on Brooklea Drive,Fayetteville,NY,13066,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.031004,-76.012470,06/26/2025,162361,2025-06-26 01:04:39,,,,06/12/2020,J1772
ELEC,QuickChek - Tesla Supercharger,1147 Sunrise Highway,,Copiague,NY,11726,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.688720,-73.406165,07/01/2024,154208,2025-05-06 21:07:47,P,,,02/28/2020,TESLA
ELEC,HCBR STATION 1,9013 4th Ave,,Brooklyn,NY,11209,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.619335,-74.029466,06/25/2025,221556,2025-06-25 01:57:32,,,,06/21/2022,J1772
ELEC,ROCHESTER NY WASH SQ GARAGE1,"111 Woodbury Blvd,",,Rochester,NY,14607,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.152730,-77.603845,06/26/2025,171692,2025-06-26 01:15:53,,,,01/27/2021,J1772
ELEC,Harborside Manor East,24 Town Garden Drive,,Liverpool,NY,13088,,1-833-611-5965,E,,Public,24 hours daily,,,10,,,VIALYNK,https://www.lynkwell.com,GPS,43.101930,-76.197030,06/26/2025,352117,2025-06-26 02:50:09,,,,08/06/2024,J1772
ELEC,NATIONAL GRID BUFFALO STATE,1300 Elmwood Ave,,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.931359,-78.879109,06/26/2025,162136,2025-06-26 01:13:21,,,,06/12/2020,J1772
ELEC,Home2 Suites by Hilton Middletown - Tesla Destination,600 Route 211 E,,Middletown,NY,10941,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.463118,-74.369714,07/01/2024,114976,2025-02-12 00:16:32,P,,,12/05/2016,TESLA
ELEC,SWTCH Energy,44 Forest Dr,,Garnerville,NY,10923,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,4,,,SWTCH,https://swtchenergy.com,GPS,41.192842,-74.010417,11/09/2023,313648,2024-01-31 22:07:01,P,,,08/23/2023,J1772
ELEC,Hampton Inn Corning/Painted Post - Tesla Destination,248 Town Center Rd,,Painted Post,NY,14870,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.150109,-77.108692,07/01/2024,115207,2025-02-12 00:16:32,P,,,10/11/2017,J1772 TESLA
ELEC,ATHENS CHARGER 2,9 N Franklin St,In public town parking lot,Athens,NY,12015,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.260996,-73.809167,06/25/2025,218506,2025-06-25 01:58:19,,,,05/19/2022,J1772
ELEC,Fullerton Properties,347 Fullerton Avenue,,Newburgh,NY,12550,,888-998-2546,E,,Public,24 hours daily,,,4,,,Blink Network,https://blinkcharging.com,GPS,41.513757,-74.025546,06/26/2025,325259,2025-06-26 00:08:10,,,,01/11/2024,J1772
ELEC,NYC FLEET DPRMBLOT8_1_L3,920 Father Capodanno Blvd,,Midland Beach,NY,10305,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.572636,-74.086140,06/25/2025,182295,2025-06-25 01:34:42,,,,01/27/2021,CHADEMO J1772COMBO
ELEC,Monroe Community College - Lot P,1000 E Henrietta Rd,,Rochester,NY,14623,,585-292-2000,E,,Public,24 hours daily; employees only; 4 hour limit,A D Debit M V,,2,,,Non-Networked,,GPS,43.102332,-77.608205,04/14/2024,226504,2025-02-12 00:16:32,P,,,08/24/2022,J1772
ELEC,Hampton Inn Rainbow Blvd,501 Rainbow Blvd,,Niagara Falls,NY,14303,,1-888-717-4544,E,,Public,24 hours daily,,,8,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.083077,-79.056314,06/26/2025,388245,2025-06-26 02:57:52,,,,03/21/2025,J1772
ELEC,ARTPARK ARTPARK 1,450 South 4th Street,,Lewiston,NY,14092,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.166409,-79.045935,06/25/2025,346689,2025-06-25 02:30:23,,,,05/23/2024,J1772
ELEC,101 E 78th St,101 E 78th St,,New York,NY,10075,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://www.flo.com,GPS,40.774878,-73.960671,06/26/2025,194170,2025-06-26 02:14:20,,,,08/21/2021,J1772
ELEC,Ferrario Ford Lincoln,2472 Corning Rd,,Elmira,NY,14903,,607-734-1681,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.149016,-76.832206,08/15/2024,226525,2025-02-12 00:16:32,P,,,08/25/2022,J1772
ELEC,MARKET 32 EV BARNEY RD EV5,1 Barney Rd,"To the left of building, poolside",Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.845347,-73.807945,06/25/2025,308532,2025-06-25 01:27:39,,,,09/06/2023,J1772
ELEC,South Meadow Marketplace - Tesla Supercharger,740 South Meadow Street,,Ithaca,NY,14850,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,42.428603,-76.509111,07/01/2024,149318,2025-05-06 21:07:47,P,,,09/30/2019,TESLA
ELEC,Vision Nissan Greece,4000 W Ridge Rd,,Rochester,NY,14626,,585-227-3800,E,,Public - Call ahead,Dealership business hours,,,3,,,Non-Networked,,200-9,43.216099,-77.736190,02/12/2024,49676,2025-02-12 00:16:32,P,,,10/25/2012,J1772
ELEC,AMPCAP KOHLS BUFFALO,2232 Delaware Ave,,Buffalo,NY,14216,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.945219,-78.871646,06/25/2025,384394,2025-06-25 02:43:57,,,,02/14/2025,J1772
ELEC,West Point Motor Pool,1940 Furance Road - Administrative Building,,West Point,NY,10996,,888-998-2546,E,,Public,24 hours daily,,,6,,,Blink Network,https://blinkcharging.com,GPS,41.353157,-74.043969,06/26/2025,309306,2025-06-26 00:29:37,,,,11/16/2022,J1772
ELEC,Montefiore Nyack Hospital,160 North Midland Ave,,Nyack,NY,10960,,888-356-8911,E,,Public,24 hours daily,,,8,,,FLO,https://www.flo.com,GPS,41.096790,-73.925698,06/26/2025,259533,2025-06-26 02:14:48,,,,04/18/2023,J1772
ELEC,Caprara Honda,23115 NY-12,,Watertown,NY,13601,,1-833-611-5965,E,,Public,24 hours daily,,,2,1,,VIALYNK,https://www.lynkwell.com,GPS,43.998810,-75.919590,06/26/2025,351663,2025-06-26 02:50:06,,,,07/27/2024,J1772 J1772COMBO
ELEC,PICOTTE 22 CORPORATE 2,22 Corporate Woods Blvd,First floor of parking garage near 22 corporate woods,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.681545,-73.768265,06/25/2025,181108,2025-06-25 01:33:14,,,,01/27/2021,J1772
ELEC,The Borland Inn & Brunch House - Tesla Destination,130  Clinton St,,Montgomery,NY,12549,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.526838,-74.236297,07/01/2024,114981,2025-05-06 21:10:23,P,,,10/24/2016,J1772 TESLA
ELEC,Black Rock Fish and Game Club,5 Pleasant Hill Rd,,Mountainville,NY,10953,,949-945-2000,E,,Public,24 hours daily,,,4,,,EVGATEWAY,https://evgateway.com,GPS,41.404153,-74.078003,06/26/2025,376507,2025-06-26 03:06:56,,,,01/28/2025,J1772
ELEC,The Ridge - Lot A,2 Ridgeway Ln,,Troy,NY,12180,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,42.744240,-73.636130,06/26/2025,223110,2025-06-26 02:48:40,,,,12/30/2021,J1772
ELEC,Gunlocke Company LLC,One Gunlocke Drive,,Wayland,NY,14572,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,https://www.evconnect.com,GPS,42.555384,-77.589129,06/26/2025,155031,2025-06-26 01:48:17,,,,08/09/2018,J1772
ELEC,TMD MAIN LOT CT4000-2,179 Halbert St,,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.935327,-78.841612,06/25/2025,233153,2025-06-25 02:04:58,,,,10/08/2022,J1772
ELEC,BAYSIDE CONDO B-122,3411 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189481,-73.957933,06/25/2025,384377,2025-06-25 02:43:47,,,,02/14/2025,J1772
ELEC,THEINN@SARATOGA STATION 1,64 Hamilton St,Out back near parking lot,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.075880,-73.787842,06/25/2025,261196,2025-06-25 02:04:36,,,,05/23/2023,J1772
ELEC,Microtel Inn & Suites-Baldwinsville,131 Downer Street,,Baldwinsville,NY,13027,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.150259,-76.344696,06/26/2025,372041,2025-06-26 02:57:44,,,,11/27/2024,J1772
ELEC,PICOTTE 11 CORPORATE 5,11 Corporate Woods Blvd,Behind building 11 east side of parking garage,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.683430,-73.766670,06/25/2025,163514,2025-06-25 01:30:53,,,,06/20/2020,J1772
ELEC,Human Services,"323 Owego St,",,Montour Falls,NY,14865,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,https://www.evconnect.com,GPS,42.340415,-76.840745,06/26/2025,168435,2025-06-26 01:48:44,,,,09/01/2020,J1772
ELEC,352 8th St,352 8th St,,Brooklyn,NY,11215,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://www.flo.com,GPS,40.668517,-73.983283,06/26/2025,202165,2025-06-26 02:13:55,,,,12/08/2021,J1772
ELEC,AMPCAP KOHLS COLONIE,1814 Central Ave,,Colonie,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.729114,-73.850787,06/26/2025,162203,2025-06-26 01:10:25,,,,06/12/2020,J1772
ELEC,Harrison Place,368 W Main Street,,Malone,NY,12953,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,44.848230,-74.294590,06/26/2025,334439,2025-06-26 02:49:44,,,,05/02/2024,J1772
ELEC,NEW HARTFORD GW-1 1.2,8635 Clinton St,,New Hartford,NY,13413,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.092820,-75.316514,06/26/2025,149668,2025-06-26 01:20:23,,,,12/03/2019,J1772
ELEC,BAYSIDE CONDO B-104,3212 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189524,-73.957961,06/25/2025,384490,2025-06-25 02:43:49,,,,02/18/2025,J1772
ELEC,Paragon Honda,57-02 Northern Boulevard,,Queens,NY,11377,,888-998-2546,E,,Public,24 hours daily,,,,2,,Blink Network,https://blinkcharging.com,GPS,40.753588,-73.903613,06/26/2025,353861,2025-06-26 00:19:29,,,,04/24/2024,J1772COMBO
ELEC,SWTCH Energy Inc.,968 Loudon Rd,,Latham,NY,12110,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,4,,,SWTCH,https://swtchenergy.com,GPS,42.768088,-73.755508,,341719,2024-05-08 15:49:07,P,,,04/04/2024,J1772
ELEC,Ed Shults Ford Lincoln,2253 Washington Street,,Jamestown,NY,14701,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,https://blinkcharging.com,GPS,42.113483,-79.246481,06/26/2025,197385,2025-06-26 00:09:43,,,,10/07/2021,J1772
ELEC,TANNERSVILLE MUNICIPAL LOT,20 Tompkins St,,Tannersville,NY,12485,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.195133,-74.132420,06/26/2025,152438,2025-06-26 01:23:41,,,,01/15/2020,J1772
ELEC,Rapidpark 351 East 83rd - Tesla Destination,351 E 83rd,,New York,NY,10028,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775123,-73.951193,07/01/2024,115110,2025-02-12 00:16:32,P,,,05/24/2018,J1772 TESLA
ELEC,Clearview Farms Apts and Townhouses East,84 Robert Quigley Dr,,Scottsville,NY,14546,,1-313-262-6722,E,,Public,,,,8,,,RED_E,https://www.redecharge.com,GPS,43.031060,-77.742764,06/26/2025,400724,2025-06-26 04:17:54,,,,06/25/2025,J1772
ELEC,REGENERON CHARGE #3,1 Global View,Building 44,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.682309,-73.704491,06/25/2025,317050,2025-06-25 02:22:04,,,,11/09/2023,J1772
ELEC,Sebonack Golf Club - Tesla Destination,405 Sebonac Rd,,Southampton,NY,11968,,877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.910893,-72.455539,07/01/2024,115239,2025-02-12 00:16:32,P,,,07/23/2015,TESLA
ELEC,ARCHER GREEN MI STATION 2,92-23 168th St,,Jamaica,NY,11433,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.705240,-73.791466,06/25/2025,225480,2025-06-25 01:43:20,,,,08/13/2022,J1772
ELEC,MARKET 32 EV NOTTST EV2,461 Nott St,Maxon road entrance to the left.,Schenectady,NY,12308,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.822025,-73.931990,06/25/2025,155617,2025-06-25 01:28:29,,,,04/29/2020,J1772
ELEC,CT4021-COURTHSE FRANKLINCOCOURT,355 W Main St,Located at Rear of Courthouse Building,Malone,NY,12953,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.849740,-74.295105,06/26/2025,145534,2025-06-26 01:20:14,,,,09/26/2019,J1772
ELEC,Van Schaick Park,Van Schaick Park,,Cohoes,NY,12047,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,42.767640,-73.689340,06/26/2025,252711,2025-06-26 02:48:23,,,,11/29/2022,J1772
ELEC,BETHLEHEM EV ADAMS 2 GW,123 Adams St,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.623535,-73.835683,06/25/2025,190461,2025-06-25 01:42:23,,,,06/01/2021,J1772
ELEC,NATIONAL GRID HAMPTON INN,25 Lake Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.083614,-73.782161,06/26/2025,347724,2025-06-26 01:10:17,,,,06/14/2024,J1772
ELEC,HYUNDAI1 EV ATLANTA HYU1,193 Sunrise Hwy North Service Rd,,West Islip,NY,11795,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.720610,-73.304546,06/25/2025,201778,2025-06-25 01:50:07,,,,11/30/2021,J1772
ELEC,Comfort Inn & Suites Milford Cooperstown,4470 NY-28,,Milford,NY,13807,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.633245,-74.963583,06/26/2025,378092,2025-06-26 02:57:33,,,,02/06/2025,J1772
ELEC,BAYSIDE CONDO B-85,3114 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189586,-73.957815,06/25/2025,384345,2025-06-25 02:43:42,,,,02/14/2025,J1772
ELEC,GAULT BMW STATION 01,2311 North St,,Endicott,NY,13760,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.107059,-76.035088,06/26/2025,162435,2025-06-26 00:49:27,,,,06/12/2020,J1772
ELEC,Champion Parking W 53rd Street - Tesla Destination,159 W 53rd St,,New York,NY,10019,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.763279,-73.980860,07/01/2024,115025,2025-02-12 00:16:32,P,,,08/19/2015,J1772 TESLA
ELEC,Saranac Lake - 3 Main St,3 Main Street,,Saranac Lake,NY,12983,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,https://www.evconnect.com,GPS,44.324241,-74.131946,06/26/2025,123097,2025-06-26 01:47:59,,,,04/01/2019,J1772
ELEC,Target - Tesla Supercharger,8949 Bay Pkwy,,Brooklyn,NY,11214,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,20,,Tesla,https://www.tesla.com/supercharger,GPS,40.594639,-73.999969,05/12/2025,375834,2025-05-12 16:15:59,P,,,01/10/2025,TESLA
ELEC,New Age Hotrods,26 Garden St,,New York Mills,NY,13417,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,43.104030,-75.294970,06/26/2025,223222,2025-06-26 02:49:25,,,,11/23/2021,J1772
